panel,record_type,context,regime_or_state,method,share,query,view,value,ci95_low,ci95_high,metric,owning_section,note
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CLK2,1,0.13895153586236336,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CLK2,1,0.16273165110681212,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CLK2,1,0.08099976265319592,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CLOCK,1,0.21943420992092033,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CLOCK,1,0.22547774971877343,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CLOCK,1,0.17507394067579074,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CMTR1,1,0.010825840769466577,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CMTR1,1,0.010429465053105269,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CMTR1,1,-0.04655098200401969,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CNOT11,1,0.059353244692310334,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CNOT11,1,0.0474597695438705,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CNOT11,1,0.0157994063840859,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CNOT2,1,0.08009993644934288,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CNOT2,1,0.08324449557717484,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CNOT2,1,0.05667323787715184,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CNOT3,1,0.08294874886857928,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CNOT3,1,0.08226763911839619,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CNOT3,1,0.0661257309454043,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,COG4,1,0.04080905964285264,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,COG4,1,0.03587324310540019,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,COG4,1,0.052877575438825986,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,COMTD1,1,0.1530524400905368,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,COMTD1,1,0.11703199548303889,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,COMTD1,1,0.007857192279953018,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,COPS2,1,-0.07332159523005188,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,COPS2,1,-0.05060323474753575,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,COPS2,1,-0.10291036371344126,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,COPS4,1,-0.028960017799206594,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,COPS4,1,-0.03300992859875512,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,COPS4,1,-0.03024588832856906,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,COPS5,1,0.027248347602032874,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,COPS5,1,0.04237959983661427,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,COPS5,1,0.00487484535835192,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CPSF1,1,0.05741725819603283,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CPSF1,1,0.053611423293407456,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CPSF1,1,0.04556361126302877,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CPSF3,1,0.13028792401488987,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CPSF3,1,0.09033819092933182,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CPSF3,1,0.09194402757275821,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CPSF4,1,0.01612684064377612,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CPSF4,1,0.008392191614437272,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CPSF4,1,0.01993300779964624,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CSDE1,1,0.16919368281327893,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CSDE1,1,0.1833308944216809,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CSDE1,1,0.07225932213808892,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CSNK2B,1,-0.047660833867711916,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CSNK2B,1,-0.04643208101784657,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CSNK2B,1,0.009526565932927666,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CTDP1,1,0.03162009184513015,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CTDP1,1,0.03192775032919504,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CTDP1,1,0.03482464896430082,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CTNNBL1,1,0.10678104731412957,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CTNNBL1,1,0.14090981376899608,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CTNNBL1,1,0.10004707660166551,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CUL1,1,0.04245456261185254,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CUL1,1,0.04466560004559189,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CUL1,1,0.06539130847961627,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CUL3,1,0.047505004797781,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CUL3,1,0.0681150790757948,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CUL3,1,0.06791984954674844,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CWC25,1,0.3171794141208741,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CWC25,1,0.2937847604250768,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CWC25,1,0.21623735173764594,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CXXC1,1,0.2373521210029515,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CXXC1,1,0.24908502626727563,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CXXC1,1,0.3172751061117863,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CYCS,1,0.027654400063860107,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CYCS,1,0.024808580536399227,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CYCS,1,0.03305719125870987,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,CYS1,1,-0.024386917785669173,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,CYS1,1,0.006495906770255813,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,CYS1,1,0.0011614579551907367,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DAD1,1,0.10040691890156872,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DAD1,1,0.122181335925162,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DAD1,1,0.06954047497603599,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DAXX,1,0.010612073167368022,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DAXX,1,0.011188403981848678,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DAXX,1,0.02427627154935009,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DBR1,1,-0.05672019732682809,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DBR1,1,-0.04513636209548666,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DBR1,1,-0.06287605273913854,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX10,1,0.09360774630704483,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX10,1,0.0937371686994275,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX10,1,0.08775162356576982,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX18,1,0.07958244879065102,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX18,1,0.08017535457856595,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX18,1,0.07856266682071622,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX20,1,0.044107478180056,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX20,1,0.04272727925804154,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX20,1,0.005652966166815987,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX27,1,0.01829335327944459,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX27,1,0.012090589982435285,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX27,1,0.025754325954122637,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX3X,1,0.2595014418591923,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX3X,1,0.2567239137231937,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX3X,1,0.19052204736531775,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX42,1,-0.046295026157872066,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX42,1,-0.0449194796744018,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX42,1,-0.06554482881621015,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX47,1,0.11633664958459755,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX47,1,0.11489941835927597,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX47,1,0.11020703877819837,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX5,1,0.041313166294446146,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX5,1,0.06200180194843419,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX5,1,0.014798473524164968,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX56,1,0.01965620988146155,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX56,1,0.020484421101430672,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX56,1,0.0042146572997814324,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DDX6,1,0.018178659227541083,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DDX6,1,0.02543942171054936,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DDX6,1,0.11799019971818925,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DEPDC5,1,-0.06650558176952576,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DEPDC5,1,-0.08842234567319723,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DEPDC5,1,-0.09453593546484129,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DHDDS,1,0.012680607922636922,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DHDDS,1,0.010398252984047174,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DHDDS,1,0.0008512249555368001,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DHFR,1,0.42441931395450044,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DHFR,1,0.4056180641802305,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DHFR,1,0.357043956200782,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DHODH,1,-0.0054268017870008345,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DHODH,1,-0.0018727702625687126,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DHODH,1,0.03310220922906193,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DHX16,1,0.08188653490272713,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DHX16,1,0.10968866365705021,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DHX16,1,0.04545994155066768,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DHX36,1,0.0870433100888902,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DHX36,1,0.0992080740347978,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DHX36,1,0.012053611519290797,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DHX37,1,0.08980570111755637,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DHX37,1,0.08929370438439765,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DHX37,1,0.06204390061833287,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DHX8,1,0.0753786816533798,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DHX8,1,0.05913814269871642,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DHX8,1,0.06231510156784448,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DIS3,1,0.1558285415132986,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DIS3,1,0.128493902906749,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DIS3,1,0.13242403038548056,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DNAJA1,1,0.04637323277643812,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DNAJA1,1,0.021960368902303462,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DNAJA1,1,-0.028625642097041937,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DNAJA3,1,0.10003198625172027,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DNAJA3,1,0.10006525358623886,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DNAJA3,1,-0.007067205588055736,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DNAJC17,1,0.11831646818351438,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DNAJC17,1,0.11904066275389968,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DNAJC17,1,0.10645560616065053,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DNAJC9,1,0.10824932505903206,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DNAJC9,1,0.09787641159928187,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DNAJC9,1,0.0488593656996686,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DNMT1,1,0.010239742039666988,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DNMT1,1,0.010630441569262516,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DNMT1,1,0.09396002875040183,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DNTTIP2,1,0.08080664952067529,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DNTTIP2,1,0.08261739235431731,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DNTTIP2,1,0.09191956333798434,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DOHH,1,0.05240300942934417,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DOHH,1,0.051463218335672134,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DOHH,1,0.016249133560088336,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DPH2,1,-0.04675874425751908,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DPH2,1,-0.03333036195700223,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DPH2,1,-0.12643459565162557,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DPH3,1,-0.12569831567393105,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DPH3,1,-0.10059481441261967,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DPH3,1,-0.09829602330488954,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DR1,1,0.13865604956533625,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DR1,1,0.14064003044399762,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DR1,1,0.1746324204690137,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DRAP1,1,0.15634631136581928,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DRAP1,1,0.1581131188771937,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DRAP1,1,0.18992896103325524,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DRG1,1,-0.009016324869504933,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DRG1,1,0.011538529226254146,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DRG1,1,-0.025549259335698127,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,DYNLL2,1,0.14339413728172146,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,DYNLL2,1,0.142165131709904,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,DYNLL2,1,0.17218143144056405,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,E2F6,1,0.0612366220164996,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,E2F6,1,-0.049450014754853,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,E2F6,1,0.08820117467449345,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,E4F1,1,0.21873531843318827,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,E4F1,1,0.22097400901480374,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,E4F1,1,0.19630833601850883,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,EARS2,1,0.009354977170102696,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,EARS2,1,0.012300248543779285,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,EARS2,1,0.07136658577196783,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,EDC4,1,0.026504433094687974,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,EDC4,1,0.04361973972892802,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,EDC4,1,-0.05171836633193033,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,EEF1B2,1,-0.023578755880881652,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,EEF1B2,1,-0.025622511541475435,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,EEF1B2,1,-0.03532487147067498,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,EEF1G,1,0.03830171703692986,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,EEF1G,1,0.036200221683309386,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,EEF1G,1,-0.0013548142983935696,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,EEF2,1,0.10264499713522124,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,EEF2,1,0.10394968749262135,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,EEF2,1,0.09833315557350353,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,EHMT2,1,-0.05230323570834028,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,EHMT2,1,-0.04914420622021742,,,paired delta BU@20,sec:context,query-view row
